,popularity,budget,revenue,original_title,cast,director,runtime,vote_average,release_year,genre,production_company
3880,0.060996,14767252.73739476,40086576.743638255,These Amazing Shadows,Jeff Adachi|James H. Billington|Robin Blaetz|Brooks Boliek|Charles Burnett,Paul Mariano|Kurt Norton,88,7.2,2011,Documentary,Gravitas Docufilms
3881,0.055256,14767252.73739476,40086576.743638255,Into the Abyss,Jason Burkett|Werner Herzog|Michael Perry|Jeremy Richardson|Kristen Willis,Werner Herzog,105,7.1,2011,Documentary,Creative Differences
3882,0.047706,14767252.73739476,5355847.0,October Baby,Rachel Hendrix |Jason Burkey|Robert Amaya |John Schneider,Andrew Erwin|Jon Erwin ,107,6.7,2011,Drama,unknown
3883,0.046695,14767252.73739476,40086576.743638255,Chillar Party,Irrfan Khan|Sanath Menon|Rohan Grover|Bachchan Pachera,Nitesh Tiwari|Vikas Bahl,140,7.2,2011,Drama,unknown
3884,0.045198,14767252.73739476,40086576.743638255,eCupid,Houston Rhines|Andy Anderson|John Callahan|Galen Drever|Morgan Fairchild,J.C. Calciano,0,4.6,2011,Romance,unknown
3885,0.084058,14767252.73739476,40086576.743638255,Hollow,Emily Plumtree|Sam Stockman|Jessica Ellerby|Matt Stokoe,Michael Axelgaard,91,3.8,2011,Horror,unknown
3886,0.044221,20000000.0,40086576.743638255,Mildred Pierce,Kate Winslet|Evan Rachel Wood|Guy Pearce|Mare Winningham|BrÃ­an F. O'Byrne,Todd Haynes,336,6.6,2011,Drama,Home Box Office (HBO)
3887,0.04069,14767252.73739476,40086576.743638255,The Legend of Awesomest Maximus,Will Sasso|Rip Torn|Kristanna Loken|Ian Ziering|Sophie Monk,Jeff Kanew,87,5.2,2011,Comedy,unknown
3888,0.040279,14767252.73739476,40086576.743638255,Fertile Ground,Leisha Hailey|Jami Bassman |Stephanie Brown|Kailah Combs|Ingrid Coree,Adam Gierasch,95,4.0,2011,Horror,After Dark Films
3889,0.007304,14767252.73739476,40086576.743638255,Suburban Knights,Brad Jones|Lindsay Ellis|Lewis Lovhaug|Doug Walker,Doug Walker,130,6.3,2011,Adventure,Channel Awesome
3890,0.030986,250000.0,40086576.743638255,Elle: A Modern Cinderella Tale,Ashlee Hewitt|Sterling Knight|Kiely Williams|Thomas Calabro|Katherine Bailess,John Dunson|Sean Dunson,90,4.9,2011,Fantasy,Frame Of Mind Entertainment
3891,0.028803,14767252.73739476,40086576.743638255,Scrat's Continental Crack-Up: Part 2,Chris Wedge,Steve Martino|Mike Thurmeier,3,6.7,2011,Animation,Blue Sky Studios
3892,0.028207,14767252.73739476,40086576.743638255,Bobby Fischer Against the World,Bobby Fischer|Henry Kissinger,Liz Garbus,93,6.4,2011,Documentary,unknown
3893,0.026495,14767252.73739476,40086576.743638255,We Were Here,Ed Wolf|Paul Boneberg|Daniel Goldstein|Guy Clark|Eileen Glutzer,David Weissman|Bill Weber,90,7.2,2011,Documentary,unknown
3894,0.006925,14767252.73739476,40086576.743638255,The Story of Film: An Odyssey,Mark Cousins|Jean-Michel Frodon|Cari Beauchamp|Agnes de Mille,Mark Cousins,900,9.2,2011,Documentary,unknown
3895,0.025338,61733.0,40086576.743638255,Blinkyâ„¢,Max Records|Jenni Fontana|James Nardini|Caroline Rich|Corbin Timbrook,Ruairi Robinson,13,6.7,2011,Science Fiction,unknown
3896,0.025124,14767252.73739476,40086576.743638255,Les Neiges du Kilimandjaro,GÃ©rard Meylan|Marilyne Canto|GrÃ©goire Leprince-Ringuet|AnaÃ¯s Demoustier|Adrien Jolivet,Robert GuÃ©diguian,90,6.9,2011,Drama,France 3 CinÃ©ma
3897,0.024766,14767252.73739476,40086576.743638255,Donald Glover: Weirdo,Donald Glover,Shannon Hartman,60,6.9,2011,Comedy,Art & Industry
3898,0.06667,14767252.73739476,40086576.743638255,Kevin Hart: Laugh at My Pain,Kevin Hart|Na'im Lynn,Leslie Small|Tim Story,89,7.6,2011,Comedy,Comedy Central Films
3899,0.018633,14767252.73739476,40086576.743638255,Dear Santa,Amy Acker|David Haydn-Jones|Gina Holden|James Dugan|Patrick Creery,Jason Priestley,90,7.4,2011,Comedy,Nomadic Pictures
3900,0.017849,14767252.73739476,40086576.743638255,Dhobi Ghat,Aamir Khan|Prateik Babbar|Monica Dogra|Kriti Malhotra,Kiran Rao,100,6.4,2011,Drama,unknown
3901,0.017036,14767252.73739476,40086576.743638255,The Other F Word,Tony Adolescent|Art Alexakis|Rob Chaos|Chris De Wolfe,Andrea Blaugrund,98,6.2,2011,Documentary,unknown
3902,0.013745,14767252.73739476,40086576.743638255,The Maker,unknown,Christopher Kezelos,6,8.1,2011,Drama,Zealous Creative
3903,0.060639,14767252.73739476,40086576.743638255,Une bouteille Ã  la mer,Hiam Abbass|Abraham Belaga|Agathe Bonitzer|Reef Cohen|FranÃ§ois Loriquet,Thierry Binisti,100,7.2,2011,Drama,TS Productions
3904,0.210188,14767252.73739476,40086576.743638255,You Instead,Luke Treadaway|Natalia Tena|Alastair Mackenzie|Jonathan Phillips|Mathew Baynton,David Mackenzie,80,6.6,2011,Comedy,Sigma Films
3905,0.011771,14767252.73739476,40086576.743638255,Dreams of a Life,Zawe Ashton|Neelam Bakshi|Lee Colley|Frances Cooper|Jonathan Harden,Carol Morley,95,7.3,2011,Drama,Cannon and Morley Productions
3906,0.010997,14767252.73739476,40086576.743638255,Pearl Jam: Twenty,Eddie Vedder|Stone Gossard|Jeff Ament|Mike McCready,Cameron Crowe,109,7.9,2011,Documentary,unknown
3907,0.004886,14767252.73739476,40086576.743638255,There's Something Wrong with Aunt Diane,unknown,Liz Garbus,100,6.4,2011,Documentary,Moxie Firecracker Films
3909,0.003311,14767252.73739476,40086576.743638255,The Pill,Noah Bean|Rachel Boston|Anna Chlumsky|Jean Brassard|S. Lue McWilliams,J.C. Khoury,83,5.9,2011,Comedy,unknown
3910,0.002006,14767252.73739476,40086576.743638255,Steve Jobs: One Last Thing,unknown,unknown,60,6.6,2011,Documentary,unknown
3911,8.095275,79000000.0,926287400.0,The Lord of the Rings: The Two Towers,Elijah Wood|Ian McKellen|Viggo Mortensen|Liv Tyler|Orlando Bloom,Peter Jackson,179,7.8,2002,Adventure,WingNut Films
3912,6.012584,100000000.0,876688482.0,Harry Potter and the Chamber of Secrets,Daniel Radcliffe|Rupert Grint|Emma Watson|Kenneth Branagh|Richard Harris,Chris Columbus,161,7.2,2002,Adventure,1492 Pictures
3913,4.467513,59000000.0,383257136.0,Ice Age,Ray Romano|John Leguizamo|Denis Leary|Goran Visnjic|Jack Black,Chris Wedge|Carlos Saldanha,81,6.9,2002,Animation,Twentieth Century Fox Film Corporation
3914,3.628943,60000000.0,214034224.0,The Bourne Identity,Matt Damon|Franka Potente|Chris Cooper|Clive Owen|Brian Cox,Doug Liman,119,7.1,2002,Action,Universal Pictures
3915,3.326646,33000000.0,102441078.0,Resident Evil,Milla Jovovich|Michelle Rodriguez|Eric Mabius|Ryan McCluskey|Oscar Pearce,Paul W.S. Anderson,100,6.3,2002,Horror,Impact Pictures
3916,3.241129,139000000.0,821708551.0,Spider-Man,Tobey Maguire|Willem Dafoe|Kirsten Dunst|James Franco|Cliff Robertson,Sam Raimi,121,6.6,2002,Fantasy,Columbia Pictures
3917,3.128314,120000000.0,649398328.0,Star Wars: Episode II - Attack of the Clones,Ewan McGregor|Natalie Portman|Hayden Christensen|Ian McDiarmid|Samuel L. Jackson,George Lucas,142,6.4,2002,Adventure,Lucasfilm
3918,2.973115,52000000.0,352114312.0,Catch Me If You Can,Leonardo DiCaprio|Tom Hanks|Christopher Walken|Martin Sheen|Amy Adams,Steven Spielberg,141,7.6,2002,Drama,DreamWorks SKG
3919,2.388226,140000000.0,441818803.0,Men in Black II,Tommy Lee Jones|Will Smith|Rip Torn|Lara Flynn Boyle|Johnny Knoxville,Barry Sonnenfeld,88,5.9,2002,Action,Columbia Pictures
3920,2.364204,35000000.0,120072577.0,The Pianist,Adrien Brody|Thomas Kretschmann|Frank Finlay|Maureen Lipman|Emilia Fox,Roman Polanski,150,7.9,2002,Drama,Bac Films
3921,2.103595,102000000.0,358372926.0,Minority Report,Tom Cruise|Colin Farrell|Samantha Morton|Max von Sydow|Lois Smith,Steven Spielberg,145,6.9,2002,Action,DreamWorks SKG
3922,2.095296,80000000.0,145771527.0,Lilo & Stitch,Chris Sanders|Daveigh Chase|Tia Carrere|David Ogden Stiers|Kevin McDonald,Dean DeBlois|Chris Sanders,85,6.9,2002,Animation,Walt Disney Pictures
3923,1.955546,21000000.0,43928932.0,The Transporter,Jason Statham|Shu Qi|FranÃ§ois BerlÃ©and|Matt Schulze|Ric Young,Louis Leterrier|Corey Yuen Kwai,92,6.5,2002,Action,TF1 Films Productions
3924,1.936728,70000000.0,277448382.0,xXx,Vin Diesel|Asia Argento|Marton Csokas|Samuel L. Jackson|Michael Roof,Rob Cohen,124,5.7,2002,Action,Columbia Pictures
3925,1.936492,140000000.0,109578115.0,Treasure Planet,Joseph Gordon-Levitt|David Hyde Pierce|Emma Thompson|Roscoe Lee Browne|Martin Short,Ron Clements|John Musker,95,7.0,2002,Adventure,Walt Disney Pictures
3926,1.846196,140000000.0,431971116.0,Die Another Day,Pierce Brosnan|Halle Berry|Rosamund Pike|Rick Yune|Toby Stephens,Lee Tamahori,133,5.8,2002,Adventure,Eon Productions
3927,1.839408,5000000.0,82719885.0,28 Days Later...,Cillian Murphy|Naomie Harris|Noah Huntley|Christopher Dunne|Emma Hitching,Danny Boyle,113,6.9,2002,Horror,DNA Films
3928,1.809883,55000000.0,154906693.0,Maid in Manhattan,Jennifer Lopez|Ralph Fiennes|Natasha Richardson|Stanley Tucci|Tyler Posey,Wayne Wang,105,5.7,2002,Comedy,Columbia Pictures
3929,1.778527,54000000.0,155010032.0,Blade II,Wesley Snipes|Kris Kristofferson|Ron Perlman|Leonor Varela|Norman Reedus,Guillermo del Toro,117,6.1,2002,Science Fiction,New Line Cinema
3930,1.75153,100000000.0,193772504.0,Gangs of New York,Leonardo DiCaprio|Daniel Day-Lewis|Cameron Diaz|Liam Neeson|Brendan Gleeson,Martin Scorsese,167,6.9,2002,Drama,Miramax Films
3931,1.694723,48000000.0,196397415.0,Panic Room,Jodie Foster|Kristen Stewart|Forest Whitaker|Dwight Yoakam|Jared Leto,David Fincher,112,6.4,2002,Crime,Columbia Pictures Corporation
3932,1.594587,120000000.0,169956806.0,Stuart Little 2,Michael J. Fox|Geena Davis|Hugh Laurie|Jonathan Lipnicki|Anna Hoelck,Rob Minkoff,78,5.4,2002,Family,Columbia Pictures
3933,1.568528,5000000.0,38275483.0,National Lampoonâ€™s Van Wilder,Ryan Reynolds|Tara Reid|Tim Matheson|Kal Penn|Simon Helberg,Walt Becker,92,5.9,2002,Comedy,Tapestry Films
3934,1.558805,41000000.0,215000000.0,8 Mile,Eminem|Mekhi Phifer|Brittany Murphy|Kim Basinger|Michael Shannon,Curtis Hanson,110,6.7,2002,Drama,Imagine Entertainment
3935,1.525009,50000000.0,171269535.0,Mr. Deeds,Adam Sandler|Winona Ryder|John Turturro|Allen Covert|Peter Gallagher,Steven Brill,96,5.7,2002,Comedy,New Line Cinema
3936,1.496493,3500159.0,76578641.0,Bend It Like Beckham,Parminder Nagra|Keira Knightley|Jonathan Rhys Meyers|Anupam Kher|Shaheen Khan,Gurinder Chadha,112,6.0,2002,Comedy,Fox Searchlight Pictures
3937,1.494612,5000000.0,40086576.743638255,Cinderella II: Dreams Come True,Jennifer Hale|Rob Paulsen|Corey Burton|Andre Stojka|Russi Taylor,John Kafka,74,5.6,2002,Animation,Walt Disney Television Animation
3938,1.486895,60000000.0,93354918.0,Two Weeks Notice,Sandra Bullock|Hugh Grant|Alicia Witt|Dana Ivey|Robert Klein,Marc Lawrence,101,5.8,2002,Romance,Village Roadshow Pictures
3940,1.359987,48000000.0,249348933.0,The Ring,Naomi Watts|Martin Henderson|David Dorfman|Brian Cox|Shannon Cochran,Gore Verbinski,115,6.4,2002,Horror,DreamWorks SKG
3941,1.329683,14767252.73739476,40086576.743638255,Home Alone 4,French Stewart|Erick Avari|Mike Weinberg|Barbara Babcock|Jason Beghe,Rod Daniel,89,4.3,2002,Crime,20th Century Fox Television
3942,1.297822,11000000.0,41227069.0,A Walk to Remember,Mandy Moore|Shane West|Peter Coyote|Daryl Hannah|Lauren German,Adam Shankman,101,7.3,2002,Drama,Pandora Pictures
3943,1.271588,5000000.0,368744044.0,My Big Fat Greek Wedding,Nia Vardalos|John Corbett|Lainie Kazan|Michael Constantine|Andrea Martin,Joel Zwick,95,6.1,2002,Comedy,MPH Entertainment
3944,1.263507,27000000.0,129000000.0,About a Boy,Hugh Grant|Nicholas Hoult|Toni Collette|Rachel Weisz|Sharon Small,Chris Weitz|Paul Weitz,101,6.4,2002,Drama,Universal Pictures
3945,1.255939,14767252.73739476,40086576.743638255,The Hunchback of Notre Dame II,Tom Hulce|Jennifer Love Hewitt|Kevin Kline|Michael McKean|Demi Moore,Bradley Raymond,68,5.2,2002,Adventure,Walt Disney Pictures
3946,1.216798,85000000.0,78382433.0,Collateral Damage,Arnold Schwarzenegger|Francesca Neri|Elias Koteas|Cliff Curtis|John Turturro,Andrew Davis,108,5.5,2002,Action,David Foster Productions
3947,1.20464,13000000.0,97837138.0,Phone Booth,Colin Farrell|Kiefer Sutherland|Forest Whitaker|Radha Mitchell|Katie Holmes,Joel Schumacher,81,6.5,2002,Thriller,Fox 2000 Pictures
3948,1.204615,60000000.0,67312826.0,Star Trek: Nemesis,Patrick Stewart|Jonathan Frakes|LeVar Burton|Brent Spiner|Gates McFadden,Stuart Baird,117,6.1,2002,Science Fiction,Paramount Pictures
3949,1.191235,20000000.0,5359645.0,Equilibrium,Christian Bale|Taye Diggs|Emily Watson|Angus Macfadyen|Sean Bean,Kurt Wimmer,107,6.9,2002,Action,Dimension Films
3950,1.182695,8000000.0,16856124.0,The Good Girl,Jennifer Aniston|Jake Gyllenhaal|Zooey Deschanel|John C. Reilly|Deborah Rush,Miguel Arteta,93,5.8,2002,Drama,Fox Searchlight Pictures
3951,1.17681,25000000.0,108846072.0,The Hours,Nicole Kidman|Julianne Moore|Meryl Streep|Stephen Dillane|Miranda Richardson,Stephen Daldry,114,6.7,2002,Drama,Paramount Pictures
3952,1.165599,80000000.0,181001478.0,Road to Perdition,Tom Hanks|Tyler Hoechlin|Jennifer Jason Leigh|Liam Aiken|Paul Newman,Sam Mendes,117,7.1,2002,Thriller,DreamWorks SKG
3953,1.15929,63000000.0,296633907.0,Austin Powers in Goldmember,Mike Myers|BeyoncÃ© Knowles|Seth Green|Michael York|Mindy Sterling,Jay Roach,94,5.9,2002,Science Fiction,New Line Cinema
3954,1.118663,65000000.0,172855065.0,The Santa Clause 2,Tim Allen|Elizabeth Mitchell|David Krumholtz|Eric Lloyd|Spencer Breslin,Michael Lembeck,104,5.4,2002,Fantasy,Walt Disney Pictures
3955,1.111488,46000000.0,113714830.0,Insomnia,Al Pacino|Robin Williams|Maura Tierney|Hilary Swank|Martin Donovan,Christopher Nolan,118,6.6,2002,Crime,Section Eight
3956,1.090465,35000000.0,68349884.0,Ghost Ship,Gabriel Byrne|Julianna Margulies|Desmond Harrington|Ron Eldard|Isaiah Washington,Steve Beck,91,5.2,2002,Horror,Village Roadshow Pictures
3957,1.064405,84000000.0,275650703.0,Scooby-Doo,Freddie Prinze Jr.|Sarah Michelle Gellar|Matthew Lillard|Linda Cardellini|Rowan Atkinson,Raja Gosnell,88,5.3,2002,Mystery,Atlas Entertainment
3958,1.051233,14767252.73739476,40086576.743638255,The Tuxedo,Jackie Chan|Jennifer Love Hewitt|Jason Isaacs|Debi Mazar|Ritchie Coster,Kevin Donovan,98,5.3,2002,Thriller,DreamWorks SKG
3959,1.040588,80000000.0,122563539.0,Spirit: Stallion of the Cimarron,Matt Damon|James Cromwell|Daniel Studi|Chopper Bernet|Jeff LeBeau,Kelly Asbury|Lorna Cook,83,7.1,2002,Western,DreamWorks Animation
3960,1.039674,55000000.0,6416302.0,D-Tox,Sylvester Stallone|Courtney B. Vance|Tom Berenger|Charles S. Dutton|Jeffrey Wright,Jim Gillespie,96,5.8,2002,Action,Universal Pictures
3961,1.038507,14767252.73739476,9304609.0,Secretary,James Spader|Maggie Gyllenhaal|Jeremy Davies|Lesley Ann Warren|Stephen McHattie,Steven Shainberg,104,6.7,2002,Comedy,Slough Pond
3962,1.025158,60000000.0,165333180.0,The Scorpion King,Dwayne Johnson|Kelly Hu|Michael Clarke Duncan|Steven Brand|Bernard Hill,Chuck Russell,92,5.2,2002,Action,Universal Pictures
3963,1.011362,70000000.0,33561137.0,I Spy,Eddie Murphy|Owen Wilson|Famke Janssen|Keith Dallas|Malcolm McDowell,Betty Thomas,97,5.2,2002,Action,Colombia Pictures
3964,1.005772,4000000.0,35564473.0,Bowling for Columbine,Michael Moore|George H. W. Bush|George W. Bush|Dick Clark|Charlton Heston,Michael Moore,120,7.2,2002,Documentary,Alliance Atlantis Communications
3965,1.005627,15000000.0,13060843.0,25th Hour,Edward Norton|Philip Seymour Hoffman|Barry Pepper|Rosario Dawson|Anna Paquin,Spike Lee,135,6.9,2002,Crime,40 Acres & A Mule Filmworks
3966,0.9858,1300000.0,447741.0,Ken Park,James Ransone|Tiffany Limos|Maeve Quinlan|Amanda Plummer|Wade Williams,Larry Clark|Edward Lachman,97,5.4,2002,Drama,Lou Yi Inc.
3967,0.974651,14767252.73739476,40086576.743638255,Tarzan & Jane,Michael T. Weiss|Olivia d'Abo|Jeff Bennett|Jim Cummings|April Winchell,Victor Cook|Steve Loter|Don MacKinnon|Lisa Schaffer,75,5.5,2002,Animation,Walt Disney Pictures
3968,0.958182,68.0,193.0,The Sum of All Fears,Ben Affleck|Morgan Freeman|James Cromwell|Ken Jenkins|Liev Schreiber,Phil Alden Robinson,124,5.7,2002,Thriller,Paramount Pictures
3969,0.93789,28.0,40086576.743638255,The 51st State,Samuel L. Jackson|Robert Carlyle|Nigel Whitmey|Emily Mortimer|Meat Loaf,Ronny Yu,93,5.8,2002,Thriller,Film Council
3970,0.936666,75000000.0,114660784.0,We Were Soldiers,Mel Gibson|Greg Kinnear|Madeleine Stowe|Sam Elliott|Chris Klein,Randall Wallace,138,6.5,2002,Action,Paramount Pictures
3971,0.925495,5000000.0,64282312.0,Jackass: The Movie,Johnny Knoxville|Bam Margera|Steve-O|Chris Pontius|Dave England,Jeff Tremaine,87,6.2,2002,Comedy,Paramount Pictures
3972,0.92327,14767252.73739476,35081550.0,The Hot Chick,Rob Schneider|Rachel McAdams|Anna Faris|Matthew Lawrence|Eric Christian Olsen,Tom Brady,104,5.5,2002,Comedy,Happy Madison Productions
3973,0.91537,12000000.0,56298474.0,Frida,Salma Hayek|Alfred Molina|MÃ­a Maestro|Patricia Reyes SpÃ­ndola|Diego Luna,Julie Taymor,123,7.3,2002,Drama,Miramax Films
3974,0.90146,50000000.0,56714147.0,Murder by Numbers,Sandra Bullock|Ben Chaplin|Ryan Gosling|Michael Pitt|Agnes Bruckner,Barbet Schroeder,120,6.1,2002,Crime,Castle Rock Entertainment
3975,0.898884,19000000.0,32801173.0,Adaptation.,Nicolas Cage|Meryl Streep|Chris Cooper|Tilda Swinton|Cara Seymour,Spike Jonze,114,7.2,2002,Comedy,Columbia Pictures
3976,0.895023,30000000.0,180622424.0,Sweet Home Alabama,Reese Witherspoon|Josh Lucas|Patrick Dempsey|Candice Bergen|Rhona Mitra,Andy Tennant,108,6.0,2002,Comedy,Touchstone Pictures
3977,0.880807,12000000.0,75781642.0,Barbershop,Ice Cube|Anthony Anderson|Cedric the Entertainer|Sean Patrick Thomas|Eve,Tim Story,102,6.2,2002,Comedy,Metro-Goldwyn-Mayer (MGM)
3978,0.8757,15000000.0,9237470.0,Dark Blue,Kurt Russell|Scott Speedman|Michael Michele|Brendan Gleeson|Ving Rhames,Ron Shelton,118,6.7,2002,Action,United Artists
3979,0.875247,80000000.0,123729176.0,The Time Machine,Guy Pearce|Samantha Mumba|Phyllida Law|Laura Kirk|Mark Addy,Simon Wells,96,5.6,2002,Science Fiction,DreamWorks SKG
3980,0.872572,20000000.0,12398628.0,Undisputed,Wesley Snipes|Ving Rhames|Peter Falk|Michael Rooker|Jon Seda,Walter Hill,96,6.3,2002,Action,Miramax Films
3981,0.821206,43000000.0,68696770.0,The Sweetest Thing,Cameron Diaz|Christina Applegate|Thomas Jane|Selma Blair|Jason Bateman,Roger Kumble,84,5.4,2002,Romance,Konrad Pictures
3982,0.817886,14767252.73739476,40086576.743638255,The Guru,Jimi Mistry|Heather Graham|Marisa Tomei|Michael McKean|Dash Mihok,Daisy von Scherler Mayer,91,5.1,2002,Comedy,Universal Pictures
3983,0.784565,115000000.0,77628265.0,Windtalkers,Nicolas Cage|Adam Beach|Peter Stormare|Noah Emmerich|Mark Ruffalo,John Woo,134,5.9,2002,Drama,Lion Rock Productions
3984,0.782771,36000000.0,102244770.0,John Q,Denzel Washington|Robert Duvall|Anne Heche|Kimberly Elise|Daniel E. Smith,Nick Cassavetes,116,7.1,2002,Drama,New Line Cinema
3985,0.77751,14767252.73739476,40086576.743638255,Winnie the Pooh: A Very Merry Pooh Year,Jim Cummings|Peter Cullen|John Fiedler,Gary Katona|Ed Wexler,65,7.4,2002,Animation,unknown
3986,0.771164,17000000.0,40086576.743638255,40 Days and 40 Nights,Josh Hartnett|Shannyn Sossamon|Adam Trese|Emmanuelle Vaugier|Barry Newman,Michael Lehmann,94,5.3,2002,Comedy,Miramax Films
3987,0.770422,14767252.73739476,40086576.743638255,Barbie as Rapunzel,Kelly Sheridan|Anjelica Huston|Cree Summer|Ian James Corlett|Mark Hildreth,Owen Hurley,84,6.5,2002,Animation,Rainmaker Entertainment
3988,0.76758,50000000.0,119137784.0,Unfaithful,Richard Gere|Diane Lane|Olivier Martinez|Erik Per Sullivan|Zeljko Ivanek,Adrian Lyne,124,6.4,2002,Drama,Regency Enterprises
3989,0.742412,45000000.0,94935764.0,Changing Lanes,Ben Affleck|Samuel L. Jackson|Kim Staunton|Toni Collette|Sydney Pollack,Roger Michell,89,5.7,2002,Action,Paramount Pictures
3990,0.74198,25000000.0,17000000.0,Punch-Drunk Love,Adam Sandler|Emily Watson|Philip Seymour Hoffman|Luis GuzmÃ¡n|Mary Lynn Rajskub,Paul Thomas Anderson,95,6.9,2002,Comedy,Columbia Pictures
3991,0.72233,100000000.0,35168966.0,K-19: The Widowmaker,Harrison Ford|Liam Neeson|Peter Sarsgaard|Joss Ackland|John Shrapnel,Kathryn Bigelow,138,6.0,2002,Thriller,Paramount Pictures
3992,0.710064,14767252.73739476,40086576.743638255,Snow Queen,Bridget Fonda|Chelsea Hobbs|Jeremy Guilbaut|Robert Wisden,David Wu,180,5.6,2002,Adventure,unknown
3993,0.708516,14767252.73739476,40086576.743638255,Eight Legged Freaks,David Arquette|Kari Wuhrer|Scott Terra|Scarlett Johansson|Doug E. Doug,Ellory Elkayem,99,5.4,2002,Action,Village Roadshow Pictures
3994,0.701646,14767252.73739476,40086576.743638255,Cube 2: Hypercube,Kari Matchett|Geraint Wyn Davies|Grace Lynn Kung|Matthew Ferguson|Neil Crone,Andrzej Sekula,94,5.4,2002,Thriller,Lions Gate Films
3995,0.698611,35000000.0,45479110.0,Queen of the Damned,Stuart Townsend|Aaliyah|Marguerite Moreau|Vincent PÃ©rez|Paul McGann,Michael Rymer,101,5.2,2002,Drama,Village Roadshow Pictures
