,popularity,budget,profit_earned,revenue,original_title,cast,director,runtime,vote_average,release_year,genre,country,production_company
5127,0.45746499999999996,0,0,0,Enron: The Smartest Guys in the Room,Peter Coyote|John Beard|Jim Chanos|Dick Cheney|Carol Coale,Alex Gibney,110,6.7,2005,Documentary,United States,2929 Productions
5128,0.45648,475000,3444254,3919254,Brick,Joseph Gordon-Levitt|Emilie de Ravin|Nora Zehetner|Lukas Haas|Richard Roundtree,Rian Johnson,110,6.8,2005,Noir,United States,Bergman Lustig productions
5129,0.453059,30000000,-29748505,251495,Dominion: Prequel to the Exorcist,Stellan SkarsgÃ¥rd|Gabriel Mann|Clara Bellar|Billy Crawford|Ralph Brown,Paul Schrader,117,4.6,2005,Horror,United States,Morgan Creek Productions
5130,0.452035,0,0,0,Tom and Jerry: The Fast and the Furry,Charlie Adler|Jeff Bennett|John DiMaggio|Jess Harnell|Tom Kenny,Bill Kopp,75,7.0,2005,Animation,United States,Turner Entertainment
5131,0.44962700000000005,30000000,536013,30536013,The New World,Colin Farrell|Q'orianka Kilcher|Christopher Plummer|Christian Bale|August Schellenberg,Terrence Malick,135,6.1,2005,Drama,United States,New Line Cinema
5132,0.449064,14200000,-13525082,674918,Manderlay,Bryce Dallas Howard|Isaach De BankolÃ©|Danny Glover|Willem Dafoe|MichaÃ«l Abiteboul,Lars von Trier,139,6.9,2005,Drama,"Denmark, Sweden",Zentropa Entertainments
5133,0.44651899999999994,0,0,0,Love Wrecked,Amanda Bynes|Chris Carmack|Jonathan Bennett|Jamie Lynn Sigler|Susan Duerden,Randal Kleiser,87,5.0,2005,Comedy,United States,Media 8 Entertainment
5134,0.444301,35000000,51369815,86369815,Sky High,Michael Angarano|Kurt Russell|Kelly Preston|Danielle Panabaker|Kevin Heffernan,Mike Mitchell,100,5.8,2005,Comedy,United States,Walt Disney Pictures
5135,0.44309399999999893,900000,-518580,381420,The Quiet,Elisha Cuthbert|Camilla Belle|Edie Falco|Martin Donovan|Shawn Ashmore,Jamie Babbit,96,5.6,2005,Thriller,United States,Destination Films
5136,0.439013,0,40442437,40442437,The Ringer,Brian Cox|Johnny Knoxville|Katherine Heigl|Luis Ãvalos|Jed Rees,Barry W. Blaustein,94,5.5,2005,Comedy,United States,Fox Searchlight Pictures
5138,0.425202,0,2945242,2945242,Romance & Cigarettes,James Gandolfini|Susan Sarandon|Kate Winslet|Steve Buscemi|Mandy Moore,John Turturro,105,5.8,2005,Comedy,United States,United Artists
5139,0.423386,0,92076,92076,Beowulf & Grendel,Gerard Butler|Spencer Wilding|Stellan SkarsgÃ¥rd|Ingvar Eggert SigurÃ°sson|Hringur Ingvarsson,Sturla Gunnarsson,103,6.0,2005,Action,"Canada, Great Britain, Iceland, United States, Australia",TÃ©lÃ©film Canada
5140,0.406323,1500000,-787706,712294,The Ballad of Jack and Rose,Daniel Day-Lewis|Camilla Belle|Catherine Keener|Ryan McDonald|Paul Dano,Rebecca Miller,111,6.4,2005,Drama,United States,Elevation Filmworks
5141,0.401154,0,0,0,Pooh's Heffalump Movie,Jim Cummings|John Fiedler|Nikita Hopkins|Kath Soucie|Ken Sansom,Frank Nissen,68,6.4,2005,Animation,United States,Walt Disney Pictures
5142,0.39470900000000003,9000000,-9000000,0,Trust the Man,David Duchovny|Julianne Moore|Billy Crudup|Maggie Gyllenhaal|Justin Bartha,Bart Freundlich,103,4.6,2005,Comedy,United States,Trust the Man LLC
5143,0.39084800000000003,45000000,-6941665,38058335,The Producers,Matthew Broderick|Uma Thurman|Will Ferrell|Eileen Essell|Gary Beach,Susan Stroman,134,5.9,2005,Comedy,United States,Sony Pictures
5148,0.387304,818418,4032826,4851244,Romanzo criminale,Stefano Accorsi|Kim Rossi Stuart|Pierfrancesco Favino|Claudio Santamaria|Riccardo Scamarcio,Michele Placido,152,6.9,2005,Gangster,"Italy, France, Great Britain",Warner Bros.
5149,0.37881,0,0,0,The Moguls,Jeff Bridges|Lauren Graham|Ted Danson|Tim Blake Nelson|Joe Pantoliano,Michael Traeger,96,4.8,2005,Comedy,"United States, Germany",Qwerty Films
5150,0.37806999999999996,8000000,14201636,22201636,Hustle & Flow,Terrence Howard|Anthony Anderson|Taryn Manning|Taraji P. Henson|Elise Neal,Craig Brewer,116,6.2,2005,Comedy,United States,MTV Films
5151,0.374704,1000000,12350369,13350369,Transamerica,Felicity Huffman|Kevin Zegers|Elizabeth PeÃ±a|Danny Burstein|Maurice Orozco,Duncan Tucker,103,6.5,2005,Comedy,United States,IFC Films
5152,0.43039399999999994,0,0,0,Dear Wendy,Jamie Bell|Bill Pullman|Michael Angarano|Danso Gordon|Alison Pill,Thomas Vinterberg,105,5.5,2005,Drama,"Denmark, France, Germany, Great Britain",Zentropa Entertainments
5153,0.371866,0,0,0,The Devil's Rejects,Sid Haig|Bill Moseley|Sheri Moon Zombie|William Forsythe|Ken Foree,Rob Zombie,107,6.6,2005,Horror,"United States, Germany",Lions Gate Films
5154,0.370396,20000000,-9557192,10442808,Alone in the Dark,Christian Slater|Tara Reid|Stephen Dorff|Frank C. Turner|Matthew Walker,Uwe Boll,96,3.5,2005,Comedy,United States,Boll Kino Beteiligungs GmbH & Co. KG
5156,0.369596,20000000,47192859,67192859,Boogeyman,Emily Deschanel|Barry Watson|Skye McCole Bartusiak|Lucy Lawless|Tory Mussett,Stephen Kay,89,4.5,2005,Horror,"United States, New Zealand, Germany",Ghost House Pictures
5158,0.36373,12000000,-12000000,0,Tideland,Jodelle Ferland|Janet McTeer|Jennifer Tilly|Jeff Bridges|Brendan Fletcher,Terry Gilliam,120,6.0,2005,Fantasy,"Canada, Great Britain",Recorded Picture Company (RPC)
5160,0.612001,0,0,0,Twitches,Tia Mowry|Tamera Mowry|Kristen Wilson|Patrick Fabian|Jennifer Robertson,Stuart Gillard,86,5.0,2005,Fantasy,United States,Disney Channel
5161,0.344046,6000000,-6000000,0,House of the Dead 2,Emmanuelle Vaugier|Ed Quinn|Kirk Jones|Victoria Pratt|Theo Rossi,Michael Hurst,95,3.8,2005,Action,United States,Lions Gate Films
5162,0.340545,0,0,0,Shadowboxer,Cuba Gooding Jr.|Helen Mirren|Vanessa Ferlito|Joseph Gordon-Levitt|Stephen Dorff,Lee Daniels,93,5.5,2005,Drama,United States,Lee Daniels Entertainment
5163,0.336382,0,0,0,8MM 2,Johnathon Schaech|Lori Heuring|Bruce Davison|Julie Benz|Valentine Pelka,J.S. Cardone,106,4.6,2005,Thriller,United States,Sandstorm Films
5164,0.335779,0,1928985,1928985,Last Days,Michael Pitt|Lukas Haas|Asia Argento|Scott Patrick Green|Nicole Vicius,Gus Van Sant,96,5.0,2005,Drama,United States,HBO Films
5165,0.333513,5000000,-5000000,0,Hellraiser: Hellworld,Stelian Urian|Katheryn Winnick|Anna Tolputt|Khary Payton|Henry Cavill,Rick Bota,91,4.5,2005,Horror,United States,Miramax Films
5166,0.332997,30000000,-14992009,15007991,The Cave,Cole Hauser|Eddie Cibrian|Morris Chestnut|Lena Headey|Piper Perabo,Bruce Hunt,97,5.2,2005,Horror,"United States, Germany",Lakeshore Entertainment
5167,0.33061799999999997,40000000,-8329380,31670620,Rent,Anthony Rapp|Adam Pascal|Rosario Dawson|Jesse L. Martin|Wilson Jermaine Heredia,Chris Columbus,135,6.5,2005,Musical,United States,Columbia Pictures
5168,0.32702600000000004,12000000,-12000000,0,A Little Trip to Heaven,Forest Whitaker|Julia Stiles|Peter Coyote|Jeremy Renner|Iddo Goldberg,Baltasar KormÃ¡kur,98,5.1,2005,Thriller,"Iceland, United States",Blueeyes Productions
5169,0.326691,0,0,0,Grizzly Man,Timothy Treadwell|Kathleen Parker|Warren Queeney|Willy Fulton|Sam Egli,Werner Herzog,103,6.9,2005,Documentary,United States,Discovery Docs
5170,0.326577,1500000,9598131,11098131,The Squid and the Whale,Jeff Daniels|Laura Linney|Jesse Eisenberg|Owen Kline|William Baldwin,Noah Baumbach,81,6.7,2005,Comedy,United States,Destination Films
5171,0.476555,25000000,-25000000,0,Where the Truth Lies,Kevin Bacon|Colin Firth|Alison Lohman|David Hayman|Rachel Blanchard,Atom Egoyan,107,5.8,2005,Drama,"Canada, Great Britain, United States",Serendipity Point Films
5172,0.31701799999999997,18000000,-18000000,0,The Big White,Robin Williams|Holly Hunter|Tim Blake Nelson|W. Earl Brown|Woody Harrelson,Mark Mylod,100,6.2,2005,Comedy,United States,Capitol Films
5173,0.356717,0,3357075,3357075,Paradise Now,Ali Suliman|Amer Hlehel|Hiam Abbass|Ashraf Barhom|Mohammad Bustami,Hany Abu-Assad,90,6.3,2005,Drama,"Germany, Netherlands, France",Lama Films
5174,0.297727,0,0,0,Pretty Persuasion,Evan Rachel Wood|Selma Blair|David Wagner|Brent Goldberg|Adi Schnall,Marcos Siega,105,5.0,2005,Comedy,United States,REN-Mar Studios
5175,0.292346,0,0,0,Boo,Jilon Ghai|Happy Mahaney|Nicole Rayburn|Josh Holt,Anthony C. Ferrante,94,4.3,2005,Horror,United States,Graveyard Filmworks
5178,0.46379,0,0,0,Roll Bounce,Nick Cannon|Shad Moss|Chi McBride|Meagan Good|Brandon T. Jackson,Malcolm D. Lee,112,5.8,2005,Comedy,United States,Fox Searchlight Pictures
5179,0.287286,7500000,-7357000,143000,Man-Thing,Matthew Le Nevez|Rachael Taylor|Jack Thompson|Rawiri Paratene|Steve Bastoni,Brett Leonard,97,3.9,2005,Action,"United States, Australia",Lions Gate Films
5181,0.281544,0,0,0,Loverboy,Kyra Sedgwick|Dominic Scott Kay|Matt Dillon|Kevin Bacon|Blair Brown,Kevin Bacon,84,4.5,2005,Comedy,United States,Bigel / Mailer Films
5185,0.28021,0,0,0,Underclassman,Nick Cannon|Roselyn SÃ¡nchez|Shawn Ashmore|Cheech Marin|Kelly Hu,Marcos Siega,95,5.5,2005,Action,United States,Miramax Films
5186,0.280055,0,0,0,Reeker,Devon Gummersall|Derek Richardson|Tina Illman|Scott Whyte|Arielle Kebbel,Dave Payne,90,4.7,2005,Horror,United States,"Institution, The"
5187,0.278997,4750000,-4543129,206871,Tamara,Jenna Dewan|Marc Devigne|Chad Faust|Katie Stuart|Bryan Clark,Jeremy Haft,98,4.9,2005,Horror,United States,Lions Gate Films
5188,0.37649699999999997,0,0,0,The Marksman,Wesley Snipes|Emma Samms|William Hope|Anthony Warren|Peter Youngblood Hills,Marcus Adams,95,4.1,2005,Action,United States,Castel Film Romania
5190,0.270403,10284523,1303682,11588205,Shopgirl,Steve Martin|Claire Danes|Jason Schwartzman|Bridgette Wilson|Frances Conroy,Anand Tucker,104,5.8,2005,Comedy,United States,Epsilon Motion Pictures
5191,0.27005300000000004,25000000,-25000000,0,Nomad,Kuno Becker|Jay Hernandez|Jason Scott Lee|Doskhan Zholzhaksynov|Ayanat Ksenbai,Sergei Bodrov Jr.|Ivan Passer,112,3.9,2005,History,"France, Kazakhstan",Wild Bunch
5192,0.269437,35000000,-9775758,25224242,North Country,Charlize Theron|Elle Peterson|Thomas Curtis|Frances McDormand|Sean Bean,Niki Caro,126,6.8,2005,Drama,United States,Warner Bros.
5194,0.263334,0,793604,793604,Lemming,Charlotte Gainsbourg|Charlotte Rampling|AndrÃ© Dussollier|Laurent Lucas|Jacques BonnaffÃ©,Dominik Moll,130,6.3,2005,Drama,France,Diaphana Films
5195,0.198398,0,0,0,Diary of a Mad Black Woman,Kimberly Elise|Steve Harris|Tyler Perry|Shemar Moore|Vickie Eng,Darren Grant,116,6.5,2005,Comedy,United States,Lions Gate Films
5196,0.25238299999999997,8000000,-7147128,852872,Down in the Valley,Edward Norton|Evan Rachel Wood|David Morse|Rory Culkin|Bruce Dern,David Jacobson,112,5.8,2005,Drama,United States,Class 5 Films
5198,0.242227,30000000,4252847,34252847,Bad News Bears,Billy Bob Thornton|Ken Medlock|Aman Johal|Greg Kinnear|Marcia Gay Harden,Richard Linklater,113,5.5,2005,Comedy,United States,Paramount Pictures
5199,0.229908,0,0,0,Confessions of a Sociopathic Social Climber,Jennifer Love Hewitt|Colin Ferguson|Natassia Malthe|Daniel Roebuck|Stefanie von Pfetten,Dana Lustig,96,4.3,2005,Comedy,United States,Confessions Productions (II)
5200,0.225647,0,0,0,The Triangle,Eric Stoltz|Catherine Bell|Lou Diamond Phillips|Bruce Davison|Michael E. Rodgers,Craig R. Baxley,240,5.4,2005,Thriller,United States,Electric Entertainment
5202,0.21646700000000002,15000000,-15000000,0,Into the Sun,Steven Seagal|Matthew Davis|Takao Osawa|William Atherton|Juliette Marquis,Mink ,97,4.4,2005,Action,United States,Aries [jp]
5203,0.213164,0,0,0,The Long Weekend,Chris Klein|Brendan Fehr|Chandra West|Cobie Smulders|Paul Campbell,Pat Holden,85,5.4,2005,Thriller,"Canada, Great Britain, United States",Brightlight Pictures
5204,0.132143,0,0,0,Odd Girl Out,Alexa PenaVega|Lisa Vidal|Leah Pipes|Elizabeth Rice,Tom McLoughlin,120,5.2,2005,Drama,United States,Elephant Films
5205,0.204002,10,-10,0,Edmond,William H. Macy|Joe Mantegna|Denise Richards|Mena Suvari|Bokeem Woodbine,Stuart Gordon,82,5.8,2005,Drama,United States,First Independent Pictures
5208,0.217455,0,0,0,The Business,Danny Dyer|Tamer Hassan|Geoff Bell|Georgina Chapman|Eddie Webber,Nick Love,96,6.7,2005,Comedy,"Great Britain, Spain",Vertigo Films
5209,0.195984,25000000,-11588043,13411957,Lords of Dogtown,Emile Hirsch|Victor Rasuk|Rebecca De Mornay|John Robinson|Michael Angarano,Catherine Hardwicke,107,6.9,2005,Drama,"United States, Germany",Columbia Pictures
5210,0.19117699999999999,2000000,3048693,5048693,The Proposition,Guy Pearce|Ray Winstone|Emily Watson|Danny Huston|David Wenham,John Hillcoat,104,7.0,2005,Drama,United States,Autonomous
5212,0.260956,0,0,0,Venom,Agnes Bruckner|Jonathan Jackson|Laura Ramsey|D.J. Cotrona|Rick Cramer,Jim Gillespie,85,4.2,2005,Horror,Great Britain,Collision Entertainment
5215,0.18868,35000000,-35000000,0,La tigre e la neve,Roberto Benigni|Nicoletta Braschi|Tom Waits|Emilia Fox|Giuseppe Battiston,Roberto Benigni,114,6.2,2005,Comedy,Italy,Melampo Cinematografica
5216,0.187631,0,0,0,Stuart Little 3: Call of the Wild,Michael J. Fox|Geena Davis|Hugh Laurie|Wayne Brady|Virginia Madsen,Audu Paden,72,4.6,2005,Animation,United States,Mainframe Entertainment
5217,0.187113,0,0,0,Archangel,Daniel Craig|Yekaterina Rednikova|Gabriel Macht|Lev Prygunov|Aleksey Dyakov,Jon Jones,133,4.5,2005,Thriller,Great Britain,Powercorp
5218,0.183927,9600000,-5213764,4386236,The Lost City,Andy GarcÃ­a|Richard Bradford|Nestor Carbonell|Enrique Murciano|Dominik GarcÃ­a-Lorido,Andy GarcÃ­a,144,6.4,2005,Drama,United States,Lions Gate Films
5219,0.182135,9000000,-9000000,0,Carlito's Way: Rise to Power,Jay Hernandez|Mario Van Peebles|Luis GuzmÃ¡n|Sean Combs|Michael Kelly,Michael Bregman,100,3.7,2005,Noir,United States,Rogue Pictures
5221,0.177398,30000000,-4526907,25473093,Dark Water,Jennifer Connelly|John C. Reilly|Tim Roth|Dougray Scott|Pete Postlethwaite,Walter Salles,105,5.2,2005,Horror,United States,Vertigo Entertainment
5223,0.175572,0,0,0,Me and You and Everyone We Know,Miranda July|John Hawkes|Brandon Ratcliff|Miles Thompson|Carlie Westerman,Miranda July,90,6.7,2005,Comedy,"United States, Great Britain",IFC Films
5224,0.172749,72000,-72000,0,Shallow Ground,Timothy V. Murphy|Lindsey Stoddart|Rocky Marquette|Stan Kirsch|Patty McCormack,Sheldon Wilson,97,5.0,2005,Horror,United States,Deco Filmworks
5225,0.172726,0,0,0,The Ice Harvest,John Cusack|Billy Bob Thornton|Lara Phillips|Bill Noble|Brad Smith,Harold Ramis,88,5.8,2005,Comedy,United States,Bona Fide Productions
5226,0.17243,0,0,0,Fierce People,Diane Lane|Donald Sutherland|Anton Yelchin|Kristen Stewart|Elizabeth Perkins,Griffin Dunne,112,5.8,2005,Drama,"United States, Canada",Lions Gate Entertainments
5227,0.168435,50000,-50000,0,The Call of Cthulhu,Matt Foyer|John Bolen|Ralph Lucas|Chad Fifer|Susan Zucker,Andrew Leman,47,6.1,2005,Fantasy,United States,HPLHS
5228,0.164823,0,0,0,The Chumscrubber,Jamie Bell|Camilla Belle|Justin Chatwin|Glenn Close|Kathi Copeland,Arie Posin,108,7.0,2005,Comedy,"United States, Germany",El Camino Pictures
5229,0.16350499999999898,0,1410778,1410778,The Notorious Bettie Page,Gretchen Mol|Chris Bauer|Jared Harris|Sarah Paulson|David Strathairn,Mary Harron,91,6.7,2005,Biography,United States,Killer Films
5230,0.161462,0,6584159,6584159,Millions,Alexander Nathan Etel|Lewis McGibbon|James Nesbitt|Daisy Donovan|Christopher Fulford,Danny Boyle,98,6.6,2005,Comedy,"Great Britain, United States",Mission Pictures
5232,0.156031,3000000,-3000000,0,Dirty,"Clifton Collins, Jr.|Cesar Garcia|Aimee Garcia|Brittany Daniel|Frank Alvarez",Chris Fisher,97,5.7,2005,Crime,United States,Deviant Films
5233,0.155495,1500000,-1500000,0,Death Tunnel,Steffany Huckaby|Melanie Lewis|Yolanda Pecoraro|Kristin Novak|Annie Burgstede,Philip Adrian Booth,97,4.3,2005,Horror,United States,Sony Pictures Home Entertainment
5234,0.155342,0,0,0,Happy Endings,Lisa Kudrow|Steve Coogan|Maggie Gyllenhaal|Jesse Bradford|Bobby Cannavale,Don Roos,128,5.2,2005,Comedy,United States,Lions Gate Films
5235,0.249669,0,0,0,The Truth About Love,Jennifer Love Hewitt|Dougray Scott|Jimi Mistry|Branka KatiÄ‡|Kate Miles,John Hay,94,4.0,2005,Comedy,Great Britain,Piccadilly Pictures
5236,0.150923,0,0,0,Dirty Love,Jenny McCarthy|Carmen Electra|Eddie Kaye Thomas|Guillermo DÃ­az|Kathy Griffin,John Asher,91,4.8,2005,Comedy,United States,Big Screen Entertainment Group
5238,0.148714,0,0,0,Le temps qui reste,Melvil Poupaud|Jeanne Moreau|Valeria Bruni Tedeschi|Daniel Duval|Marie RiviÃ¨re,FranÃ§ois Ozon,85,6.5,2005,Drama,France,Canal Plus
5239,0.147694,0,0,0,Mortuary,Dan Byrd|Stephanie Patton|Alexandra Adi|Rocky Marquette|William Alva,Tobe Hooper,94,4.2,2005,Horror,United States,Echo Bridge Entertainment
5241,0.1311,0,0,0,The Upside of Anger,Joan Allen|Kevin Costner|Erika Christensen|Keri Russell|Alicia Witt,Mike Binder,118,5.9,2005,Comedy,"United States, Germany, Great Britain",New Line Cinema
5242,0.129724,7000000,-7000000,0,Die weisse Massai,Nina Hoss|Jacky Ido|Katja Flint|Antonio Prester|Janek Rieke,Hermine Huntgeburth,131,6.5,2005,Drama,Germany,Constantin Film Produktion
5243,0.12463099999999999,40000000,-40000000,0,Man of the House,Tommy Lee Jones|Cedric the Entertainer|Christina Milian|Paula GarcÃ©s|Monica Keena,Stephen Herek,100,5.5,2005,Comedy,United States,Columbia Pictures
5247,0.11769,0,10422387,10422387,Water,Lisa Ray|Sarala|John Abraham|Seema Biswas|Waheeda Rehman,Deepa Mehta,115,6.3,2005,Grotesque,Great Britain,David Hamilton Productions
5249,0.115222,5000000,-5000000,0,Isolation,Essie Davis|Sean Harris|Marcel IureÈ™|Crispin Letts|John Lynch,Billy O'Brien,95,5.5,2005,Action,United States,Lions Gate Films
5250,0.111756,0,0,0,Slipstream,Sean Astin|Ivana MiliÄeviÄ‡|Vinnie Jones|Grant Swanby|Hakeem Kae-Kazim,David van Eyssen,89,4.9,2005,Drama,United States,Film Afrika Worldwide
5251,0.380058,16000000,-16000000,0,Black Dawn,Steven Seagal|Tamara Davies|John Pyper-Ferguson|Julian Stone|Nicholas Davidoff,Alexander Gruszynski,96,4.2,2005,Action,United States,Andrew Stevens Entertainment
5252,0.107123,0,0,0,Aliens of the Deep,Anatoly M. Sagalevitch|Pamela Conrad|James Cameron,James Cameron|Steven Quale,47,6.5,2005,Documentary,United States,Walt Disney Pictures
5253,0.09286900000000001,0,0,0,Stone Cold,Tom Selleck|Jane Adams|Reg Rogers|Viola Davis|Alexis Dziena,Robert Harmon,87,6.1,2005,Action,United States,Brandman Productions
5254,0.145446,0,0,0,The Poseidon Adventure,Adam Baldwin|Rutger Hauer|Steve Guttenberg|Bryan Brown|C. Thomas Howell,John Putch,173,3.9,2005,Action,United States,Larry Levinson Productions
5258,0.078796,0,0,0,Ellie Parker,Naomi Watts|Scott Coffey|Jennifer Syme|Mark Pellegrino|Greg Freitas,Scott Coffey,95,5.2,2005,Comedy,United States,Strand Releasing
5259,0.0786419999999999,0,0,0,Feed,Alex O'Loughlin|Patrick Thompson|Gabby Millgate|Jack Thompson|Matthew Le Nevez,Brett Leonard,101,5.6,2005,Thriller,Australia,TLA Releasing
5260,0.075624,3000000,6879971,9879971,Tsotsi,Presley Chweneyagae|Jerry Mofokeng|Terry Pheto|Kenneth Nkosi|Zenzo Ngqobe,Gavin Hood,94,6.8,2005,Drama,"Great Britain, South Africa",Movieworld Productions
5261,0.073547,0,0,0,Alien Apocalypse,Bruce Campbell|Renee O'Connor|Michael Cory Davis|Peter Jason|Neda Sokolovska,Josh Becker,88,3.0,2005,Action,United States,Sci-Fi Channel
5262,0.062064,12000000,-12000000,0,Duma,Alex Michaeletos|Campbell Scott|Mary Makhatho|Nthabiseng Kenoshi|Hope Davis,Carroll Ballard,100,7.0,2005,Drama,United States,John Wells Productions
5263,0.188153,1600000,-1600000,0,Bubble,Debbie Doebereiner|Omar Cowan|Dustin James Ashley|Phyllis Workman,Steven Soderbergh,73,6.6,2005,Drama,United States,Magnolia Pictures
5265,0.000973,0,0,0,Mon petit doigt m'a dit...,Catherine Frot|AndrÃ© Dussollier|GeneviÃ¨ve Bujold|Laurent Terzieff|ValÃ©rie Kaprisky,Pascal Thomas,105,5.7,2005,Comedy,France,RhÃ´ne-Alpes CinÃ©ma
5266,4.205992,200000000,865659812,1065659812,Pirates of the Caribbean: Dead Man's Chest,Johnny Depp|Orlando Bloom|Keira Knightley|Bill Nighy|Jack Davenport,Gore Verbinski,151,6.8,2006,Adventure,United States,Walt Disney Pictures
